payloadData,dev_eui,ts,frame
ad6gfxIBAABAAAA=,464c58212beca0c9,2026-04-14T20:15:52.000Z,"{""MessageId"":""701ab44e-448c-498c-9843-02231136bd17"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6gfxIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":155,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":9.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-107,""Snr"":6.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-110,""Snr"":4.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-113,""Snr"":0.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-5}],""MIC"":""5ce6978c"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:15:52Z""}}}"
ad6gfxICAAAZAAA=,464c58212beca0c9,2026-04-14T20:15:56.000Z,"{""MessageId"":""7aaf45bb-b6db-401f-923e-0e06421bca4a"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6gfxICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":156,""FOptLen"":0,""FPort"":20,""Frequency"":""905300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-58,""Snr"":12},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":3.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-105,""Snr"":-2},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-117,""Snr"":-6.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-117,""Snr"":-7}],""MIC"":""43a7819b"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:15:56Z""}}}"
ad6gfxIDAAAMAAA=,464c58212beca0c9,2026-04-14T20:16:00.000Z,"{""MessageId"":""c32d86f5-be6c-4c69-9b5d-c04b2e78278e"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6gfxIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":157,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":10.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-116,""Snr"":-4}],""MIC"":""6d53d03e"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:00Z""}}}"
ad6gfxIEAAA/AAA=,464c58212beca0c9,2026-04-14T20:16:04.000Z,"{""MessageId"":""7ab3eeb3-5f5e-49fa-8bf1-5037f5f4a1a3"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6gfxIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":158,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":13.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-98,""Snr"":10.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":5.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-117,""Snr"":-5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-120,""Snr"":-8}],""MIC"":""af0a534a"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:04Z""}}}"
ad6gfxIFAAAhAAA=,464c58212beca0c9,2026-04-14T20:16:08.000Z,"{""MessageId"":""d6659f84-681f-41a2-944c-83991f731b98"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6gfxIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":159,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":14.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-101,""Snr"":10},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-113,""Snr"":2.75},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-118,""Snr"":-4.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-117,""Snr"":-4.5}],""MIC"":""46dd3e8a"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:08Z""}}}"
ad6ghBANjQAAAAA=,464c58212beca0c9,2026-04-14T20:16:12.000Z,"{""MessageId"":""9bd6c16e-64d4-4a91-b56e-ecc9c315e33c"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBANjQAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":161,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-102,""Snr"":9.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-109,""Snr"":3.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-113,""Snr"":0.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-5.25}],""MIC"":""8cf73ad5"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:12Z""}}}"
ad6ghBIAAAKzAAA=,464c58212beca0c9,2026-04-14T20:16:16.000Z,"{""MessageId"":""075a05e0-590b-4f4f-b996-8da13e2dfff9"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":163,""FOptLen"":0,""FPort"":20,""Frequency"":""904900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":14.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":8.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-110,""Snr"":4.25},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-116,""Snr"":-3.5}],""MIC"":""e6c0b11e"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:16Z""}}}"
ad6ghBIBAABAAAA=,464c58212beca0c9,2026-04-14T20:16:20.000Z,"{""MessageId"":""d152dae7-1216-461b-8e0d-a46984073484"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":164,""FOptLen"":0,""FPort"":20,""Frequency"":""904500000"",""Gateways"":[{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-106,""Snr"":6},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-112,""Snr"":0.5},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-116,""Snr"":-4.5}],""MIC"":""73e5811a"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:20Z""}}}"
ad6ghBICAAAZAAA=,464c58212beca0c9,2026-04-14T20:16:24.000Z,"{""MessageId"":""3e3e599b-0c0d-4cf3-998f-b46c3886c23f"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":165,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":6.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-113,""Snr"":1},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-117,""Snr"":-5.5},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-119,""Snr"":-7}],""MIC"":""e5fd32bb"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:24Z""}}}"
ad6ghBIDAAAMAAA=,464c58212beca0c9,2026-04-14T20:16:28.000Z,"{""MessageId"":""dd6e165a-c13e-4513-83bd-909daabd812f"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":166,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":14.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":7},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-110,""Snr"":3.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-117,""Snr"":-5}],""MIC"":""2ff9d525"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:28Z""}}}"
ad6ghBIEAAA/AAA=,464c58212beca0c9,2026-04-14T20:16:32.000Z,"{""MessageId"":""ab0dc0ac-5a76-4a15-a042-7c828d6ff52e"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":167,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-55,""Snr"":14},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-103,""Snr"":9.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-109,""Snr"":6},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-117,""Snr"":-4}],""MIC"":""e0769f03"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:32Z""}}}"
ad6ghBIFAAAhAAA=,464c58212beca0c9,2026-04-14T20:16:36.000Z,"{""MessageId"":""d5aefcce-6b1b-4474-929a-4df5d0ada9ba"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad6ghBIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":168,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":10.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-107,""Snr"":5.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-116,""Snr"":-3.5}],""MIC"":""3d0cd179"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-14T20:16:36Z""}}}"
ad/yABANlAAAAAA=,464c58212beca0c9,2026-04-15T20:15:45.000Z,"{""MessageId"":""f8d892f7-69e2-4d24-a836-ddb738cea9d7"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABANlAAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":169,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-65,""Snr"":14},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":6.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-109,""Snr"":5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-120,""Snr"":-6.5},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-121,""Snr"":-8.5}],""MIC"":""e52218c8"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:15:45Z""}}}"
ad/yABIAAAKzAAA=,464c58212beca0c9,2026-04-15T20:15:49.000Z,"{""MessageId"":""77215485-8945-4661-99af-629f7d44c1ad"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":171,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-60,""Snr"":13.5},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-105,""Snr"":7.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-108,""Snr"":5.75},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-119,""Snr"":-6.5}],""MIC"":""3fbe65ad"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:15:49Z""}}}"
ad/yABIBAABAAAA=,464c58212beca0c9,2026-04-15T20:15:53.000Z,"{""MessageId"":""60204d48-1502-497a-92ec-34484ed589a8"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":173,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-52,""Snr"":13.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-105,""Snr"":7.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-112,""Snr"":1.25}],""MIC"":""17653e2d"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:15:53Z""}}}"
ad/yABICAAAZAAA=,464c58212beca0c9,2026-04-15T20:15:57.000Z,"{""MessageId"":""1afcc42f-6994-4d63-8d72-50bacc1c6150"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":174,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-101,""Snr"":10},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-108,""Snr"":5.75}],""MIC"":""519c1b2f"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:15:57Z""}}}"
ad/yABIDAAAMAAA=,464c58212beca0c9,2026-04-15T20:16:01.000Z,"{""MessageId"":""ad244435-9dfb-41fc-8d9d-4b3dccdf4cc2"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABIDAAAMAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":175,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":7.75},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-102,""Snr"":8.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":4},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-117,""Snr"":-4.5}],""MIC"":""500120f8"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:01Z""}}}"
ad/yABIEAAA/AAA=,464c58212beca0c9,2026-04-15T20:16:05.000Z,"{""MessageId"":""abcde0da-659b-4bc5-a8dd-c7c3795a7644"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABIEAAA/AAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":176,""FOptLen"":0,""FPort"":20,""Frequency"":""905300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-49,""Snr"":11},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-101,""Snr"":8.25},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-106,""Snr"":5.75}],""MIC"":""3860e21e"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:05Z""}}}"
ad/yABIFAAAhAAA=,464c58212beca0c9,2026-04-15T20:16:09.000Z,"{""MessageId"":""98e99ddf-80ef-4e5e-9c3d-ddd2034f0ff5"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yABIFAAAhAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":177,""FOptLen"":0,""FPort"":20,""Frequency"":""904100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-57,""Snr"":13},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-98,""Snr"":11},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-105,""Snr"":8.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-115,""Snr"":-2}],""MIC"":""d3291908"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:09Z""}}}"
ad/yBRANjgAAAAA=,464c58212beca0c9,2026-04-15T20:16:13.000Z,"{""MessageId"":""3b8e7ea3-8fb9-4397-b3d2-05b755bcac4c"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yBRANjgAAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":179,""FOptLen"":0,""FPort"":20,""Frequency"":""904700000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-51,""Snr"":14},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-104,""Snr"":8},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-100,""Snr"":5},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-120,""Snr"":-6.75}],""MIC"":""3225b832"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:13Z""}}}"
ad/yBRIAAAKzAAA=,464c58212beca0c9,2026-04-15T20:16:17.000Z,"{""MessageId"":""52458c21-22d3-477a-ac91-dc091edc1d8b"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yBRIAAAKzAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":181,""FOptLen"":0,""FPort"":20,""Frequency"":""903900000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-60,""Snr"":13.5},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-102,""Snr"":10},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-107,""Snr"":7.75},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-114,""Snr"":-0.25},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-119,""Snr"":-5.75}],""MIC"":""687bb039"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:17Z""}}}"
ad/yBRIBAABAAAA=,464c58212beca0c9,2026-04-15T20:16:22.000Z,"{""MessageId"":""7d5f77a2-5be7-43ab-9946-40463f2fe694"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yBRIBAABAAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":182,""FOptLen"":0,""FPort"":20,""Frequency"":""904300000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-56,""Snr"":12.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-101,""Snr"":9},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-104,""Snr"":7.5},{""GatewayEui"":""000ce3fffe7640ca"",""Rssi"":-118,""Snr"":-5.5}],""MIC"":""5c3ebdd3"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:22Z""}}}"
ad/yBRICAAAZAAA=,464c58212beca0c9,2026-04-15T20:16:26.000Z,"{""MessageId"":""1f2fb4d1-5a4d-4aa1-91db-28cba3797221"",""WirelessDeviceId"":""39886500-d9c4-4adb-86e0-79dd1d3211bf"",""PayloadData"":""ad/yBRICAAAZAAA="",""WirelessMetadata"":{""LoRaWAN"":{""ADR"":true,""Bandwidth"":125,""ClassB"":false,""CodeRate"":""4/5"",""DataRate"":""3"",""DevAddr"":""018845fd"",""DevEui"":""464c58212beca0c9"",""FCnt"":183,""FOptLen"":0,""FPort"":20,""Frequency"":""905100000"",""Gateways"":[{""GatewayEui"":""000ce3fffe7640df"",""Rssi"":-51,""Snr"":13.25},{""GatewayEui"":""000ce3fffe764142"",""Rssi"":-101,""Snr"":9.75},{""GatewayEui"":""ac1f09fffe1f4c5b"",""Rssi"":-105,""Snr"":7.5},{""GatewayEui"":""000ce3fffe76411e"",""Rssi"":-111,""Snr"":0.25}],""MIC"":""557d4939"",""MType"":""ConfirmedDataUp"",""Major"":""LoRaWANR1"",""Modulation"":""LORA"",""PolarizationInversion"":false,""SpreadingFactor"":7,""Timestamp"":""2026-04-15T20:16:26Z""}}}"
